mu,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,gamma8,gamma9,gamma10,gamma11,gamma12,gamma13,gamma14,gamma15,gamma16,gamma17,gamma18,gamma19,gamma20
58570.2,2.999454627382503e-12,3.064220683943442e-11,1.6359676020462047e-19,3.057964602961723e-11,4.102615413996749e-18,3.067278168716784e-11,3.563635977009727e-17,3.049527612340676e-11,1.7223346002981747e-16,3.076682155238342e-11,5.496074515505146e-16,3.086982896756162e-11,1.304711789209656e-15,3.133434010658556e-11,2.5659846575036815e-15,3.130918664245254e-11,4.425455716426121e-15,3.044803944391198e-11,7.152243173916604e-15,3.067965441118408e-11
61359.1,1.8956043751941688e-12,2.8672295462306006e-11,9.234966156099914e-20,2.8606559579626218e-11,2.2424142669410496e-18,2.8697859496440888e-11,1.9309587496251188e-17,2.8567756768519262e-11,9.536891622343551e-17,2.8730141315782976e-11,3.169856705802513e-16,2.8834574709193563e-11,7.847651478526305e-16,2.921049071929585e-11,1.595814900173834e-15,2.9211402793524524e-11,2.811390550333488e-15,2.8518169797254044e-11,4.576675053035692e-15,2.8697998687905582e-11
64280.7,1.7232017061346545e-12,2.752559402154766e-11,5.1562776299491675e-20,2.7450027954519884e-11,1.1904512767872724e-18,2.752940952134726e-11,1.0159235603574506e-17,2.7470099444851735e-11,5.180807605493452e-17,2.7559470633014463e-11,1.8425549971152666e-16,2.7621089354272473e-11,4.953333825545235e-16,2.7957929880626493e-11,1.0871776264628156e-15,2.797863178318127e-11,2.03171977195073e-15,2.7436307161398407e-11,3.4350895215188267e-15,2.7549619428784578e-11
67341.5,1.5218100827861566e-12,2.713220490956016e-11,4.864084161653898e-20,2.7011479672284464e-11,1.0554958434970125e-18,2.707174586790077e-11,8.97364170900808e-18,2.7070816574693294e-11,4.6000555372120425e-17,2.7113470270285728e-11,1.640836218631436e-16,2.7183314534017102e-11,4.3984032209751933e-16,2.7469605540542773e-11,9.58503544472484e-16,2.7447730688163422e-11,1.7761967546359053e-15,2.7065265857090847e-11,2.9811706425846023e-15,2.7103377504107453e-11
70548.0,1.0097417925198816e-12,2.501517846656837e-11,3.4073132194638084e-20,2.4860244839173856e-11,7.547309261712693e-19,2.4893694737390274e-11,6.3940763920073646e-18,2.4944414114941045e-11,3.2756965135942205e-17,2.493347619854353e-11,1.177917308361162e-16,2.5057137231629768e-11,3.195507949654914e-16,2.5243025011034857e-11,7.038951162659883e-16,2.5200895688877055e-11,1.313390619785124e-15,2.49727217108552e-11,2.208866910897139e-15,2.4947269094065934e-11
73907.2,1.005677979171262e-12,2.4599920776922867e-11,3.5943335233388606e-20,2.448938290705221e-11,7.513715987013421e-19,2.4503043955227543e-11,6.237181847395686e-18,2.454893526793815e-11,3.166373687692123e-17,2.45658493928028e-11,1.1351786071127102e-16,2.4655871856005084e-11,3.0773941426386143e-16,2.4782392772305824e-11,6.785181660886601e-16,2.4754922378583596e-11,1.2698046883011586e-15,2.4605378102958024e-11,2.1466508513027333e-15,2.4599212240528637e-11
77426.4,3.064832378431362e-13,2.2731745482642114e-11,1.8577781161110508e-20,2.273802503333976e-11,3.6631240654677453e-19,2.2734335777093e-11,2.8921284053810488e-18,2.270761189203654e-11,1.433158206984892e-17,2.283234593692176e-11,5.200200043959165e-17,2.2802720440087158e-11,1.4725913137139725e-16,2.292198939561274e-11,3.4598283555695605e-16,2.288367838428186e-11,6.945239958607354e-16,2.279418018159635e-11,1.2544759388405354e-15,2.286968661527304e-11
81113.1,2.0620649779283927e-13,2.088952980211847e-11,9.622255128686808e-21,2.0876155104268747e-11,1.80311763979571e-19,2.089546526632122e-11,1.3831619340090252e-18,2.0907413321341733e-11,6.7558483198818525e-18,2.0950961978476918e-11,2.456309387926774e-17,2.0934424755946303e-11,7.06844890384187e-17,2.103818003351793e-11,1.70704047923139e-16,2.10654179716036e-11,3.549362089743043e-16,2.096558367251769e-11,6.664199870925639e-16,2.100118515092198e-11
84975.3,1.9670064182646664e-13,2.0338645401061374e-11,9.456111048125497e-21,2.0294525475753698e-11,1.805229057736858e-19,2.027987172051336e-11,1.3929777697080657e-18,2.0303532358693076e-11,6.8129232894312385e-18,2.035679140402594e-11,2.4762451451065444e-17,2.0404319766864128e-11,7.09360240053774e-17,2.0484462724616456e-11,1.69938353525713e-16,2.0439722936867664e-11,3.499354641349253e-16,2.0376750472265568e-11,6.505725295849669e-16,2.0399738604241475e-11
89021.5,1.6722393128924803e-13,1.9535810598950382e-11,5.2134915984290744e-21,1.957223220394371e-11,7.633889590127195e-20,1.9545787774152452e-11,5.120942414282608e-19,1.9507708609028878e-11,2.3037465966321783e-18,1.9659761482567338e-11,8.037711320734702e-18,1.961573555095941e-11,2.297198179061074e-17,1.971927102479054e-11,5.697281883247055e-17,1.965387285130139e-11,1.2521227323243374e-16,1.960919516787745e-11,2.533052798776711e-16,1.9701307152306978e-11
93260.3,1.6823448763155587e-13,1.901462775188557e-11,4.0708490792986646e-21,1.905130352331316e-11,6.301063619479415e-20,1.902166356799848e-11,4.354980465506935e-19,1.8983700802885092e-11,1.9962295665288314e-18,1.9128124297124005e-11,7.070984006892586e-18,1.9088901177190667e-11,2.0414699419338072e-17,1.917720706046312e-11,5.0935127631239964e-17,1.9108595587554825e-11,1.1226153859552126e-16,1.907687546506967e-11,2.271196310400504e-16,1.9163818305926712e-11
97701.0,9.62693948307158e-14,1.842599190115056e-11,4.120977197636163e-21,1.8454703712837558e-11,5.3997696103071936e-20,1.84164144273129e-11,3.383841738325138e-19,1.838126625124455e-11,1.4549785040318834e-18,1.852837278337196e-11,4.935323501867674e-18,1.850534389887214e-11,1.3823681155714573e-17,1.858493398920297e-11,3.393032323434153e-17,1.8500062974232766e-11,7.475349637215635e-17,1.8476987676961052e-11,1.5367351751093442e-16,1.856189749004675e-11
102353.0,9.724706718834374e-14,1.8203303238324974e-11,2.9448312043803067e-21,1.8231246720711333e-11,4.404071372893751e-20,1.81906228861134e-11,2.9625816552307393e-19,1.8153306797988338e-11,1.3257253879508673e-18,1.829016508431715e-11,4.620167146388475e-18,1.8273175549290607e-11,1.3169857274499907e-17,1.833202168127991e-11,3.2723764895532523e-17,1.8242210026236314e-11,7.280495977513417e-17,1.8235787523003193e-11,1.5100967561443261e-16,1.8312181116571844e-11
107227.0,4.41086577040666e-14,1.7308749626596957e-11,2.5111867166395647e-21,1.730641744783603e-11,3.818593717597148e-20,1.7302344674743895e-11,2.596114112731777e-19,1.7308506460510317e-11,1.1711525443902002e-18,1.735062860835376e-11,4.119032377351869e-18,1.734544994393535e-11,1.181706497874779e-17,1.7400232075624743e-11,2.949749450644939e-17,1.739679607989704e-11,6.586087153111245e-17,1.7355424328368176e-11,1.3704051947466115e-16,1.7384368847578964e-11
112332.0,4.379201727050553e-14,1.690091442687971e-11,2.4270693125198076e-21,1.6898437555507574e-11,3.2173875572888233e-20,1.6894171330094424e-11,2.0297951231630119e-19,1.6899974108864932e-11,8.750741308478162e-19,1.6940519072364e-11,2.989437238016718e-18,1.6936278717920712e-11,8.382750224278723e-18,1.6988227990431717e-11,2.0586054152136013e-17,1.698403108494398e-11,4.5627857357188756e-17,1.694503299672302e-11,9.53749908882304e-17,1.6972674731190406e-11
117681.0,3.7028404935351345e-14,1.6199491773562406e-11,1.9698667910196308e-21,1.6194299859472323e-11,2.657631686776839e-20,1.6193336966297872e-11,1.697194707239292e-19,1.6203061820868044e-11,7.380091491821388e-19,1.623491444195837e-11,2.544096774800253e-18,1.6231835597142555e-11,7.172156849735224e-18,1.628337197372626e-11,1.7670147259117332e-17,1.6286880078491238e-11,3.9262197511360103e-17,1.624482905331651e-11,8.233173457321111e-17,1.6268084583431102e-11
123285.0,1.598063954306947e-14,1.561654600699255e-11,9.457437949734473e-22,1.560395692212104e-11,1.393212582214836e-20,1.5611587582082932e-11,9.240993902062261e-20,1.563140912127126e-11,4.068779996350538e-19,1.5638872106691166e-11,1.4076257444778187e-18,1.56394443751984e-11,3.955676788789213e-18,1.568730819322813e-11,9.704759072439095e-18,1.5710671710606514e-11,2.15389576698455e-17,1.5662529618994407e-11,4.542266424328969e-17,1.567302754021988e-11
129155.0,1.5114130120407386e-14,1.508120109702825e-11,6.2795916613733e-22,1.50764736484845e-11,9.612568116461312e-21,1.508332039696751e-11,6.500453269566016e-20,1.5096749945623838e-11,2.893250475359864e-19,1.5114518152100143e-11,1.0109508647836671e-18,1.5105717856069963e-11,2.8576236005074674e-18,1.5156610146169406e-11,7.041438266904157e-18,1.5178045616842505e-11,1.5696392273602748e-17,1.5130881187851507e-11,3.331446819141594e-17,1.5148549582157456e-11
135305.0,1.4299951836782532e-14,1.4984625584187235e-11,7.453550969002387e-22,1.497989879837909e-11,1.0411759790904621e-20,1.4986684628947822e-11,6.751853541080272e-20,1.5000064852429653e-11,2.945938297666573e-19,1.5017868236863957e-11,1.0223691741068501e-18,1.5009128994247566e-11,2.8777757829583426e-18,1.5059902016678258e-11,7.076797114543578e-18,1.508118231739141e-11,1.577761285731436e-17,1.5034160930140652e-11,3.3624272762277453e-17,1.5051810363267914e-11
141747.0,5.876966526106303e-22,1.41885167608771e-11,5.725031407773316e-22,1.417976469438987e-11,6.428269596747306e-22,1.4189127693127193e-11,6.323324322998593e-22,1.4205057898102038e-11,6.353420359568038e-22,1.4202862627668632e-11,6.469719442387969e-22,1.4200508448670362e-11,6.471887560716831e-22,1.4233684852384353e-11,6.566948109225475e-22,1.4259297149909378e-11,6.553879008918718e-22,1.4222898555049766e-11,6.399749997069453e-22,1.4227238720812239e-11
148497.0,8.526666183008946e-23,1.3854086411619654e-11,1.0217436573727423e-22,1.3844980214418576e-11,1.043430641353694e-22,1.38535444689453e-11,1.0470550439474079e-22,1.3868252074621472e-11,1.0606006345604222e-22,1.3860996565020556e-11,1.0854070967960668e-22,1.3861371539765606e-11,1.0888626506731183e-22,1.3885345847878899e-11,1.1081034841452252e-22,1.390814558932754e-11,1.108026819411949e-22,1.3879525062530213e-11,1.0827895435321924e-22,1.3879567360533669e-11
155568.0,1.122787410567219e-23,1.3569609645669739e-11,1.210473539164498e-23,1.3575762009782848e-11,1.3147252794852747e-23,1.3582647268011121e-11,1.3863520595616332e-23,1.3584562088318061e-11,1.4530637512495258e-23,1.3595858343263795e-11,1.5215068795032003e-23,1.3578625030184757e-11,1.5488372075963485e-23,1.3605914533848874e-11,1.5929381822952635e-23,1.3624355373119266e-11,1.603765372614823e-23,1.359977995642588e-11,1.5734309954801915e-23,1.3612566843104957e-11
162975.0,1.0198656322679927e-24,1.2239772531501384e-11,1.3091697004123664e-24,1.2260355817548772e-11,1.5284793019659432e-24,1.2265548428295457e-11,1.606687758105789e-24,1.225512508750638e-11,1.6634424255813594e-24,1.2283276708244028e-11,1.7263844617221497e-24,1.22497308130105e-11,1.7468612403974892e-24,1.227879255147485e-11,1.7921280663798556e-24,1.2292708417639337e-11,1.8023312775250887e-24,1.2273115251739965e-11,1.7670702021930515e-24,1.2297360736127401e-11
170735.0,1.3686921633678744e-25,1.2116821251892623e-11,1.524476519446473e-25,1.2128426633498773e-11,1.7567735322382227e-25,1.2125441648314999e-11,1.844608838246143e-25,1.211727637486162e-11,1.9112598198803147e-25,1.2148733003065685e-11,1.9858669898283784e-25,1.2132454461639499e-11,2.010351226993261e-25,1.2156161643249892e-11,2.0639348597886588e-25,1.2151124051670342e-11,2.0762673762339054e-25,1.2138649146248342e-11,2.0358342016869655e-25,1.2160230301595464e-11
178865.0,2.7291464393738925e-27,1.0289816854417157e-11,4.864576858496463e-27,1.0294444465147894e-11,3.2011402690551023e-28,1.0299424639830823e-11,9.09318069614498e-27,1.030057821016145e-11,9.87606097538641e-28,1.0308413897591895e-11,1.877995693495565e-26,1.0295876206476811e-11,1.2789064239367781e-26,1.0314858199472371e-11,1.2334914879345533e-26,1.0328144175163385e-11,1.3213376609539894e-26,1.0311017477206851e-11,7.08188043043648e-28,1.0320020704063491e-11
187382.0,-2.137379360525268e-28,9.616355935297212e-12,2.9983104266670716e-30,9.620988299942868e-12,-1.7270975242350627e-28,9.62597192198924e-12,6.787425849299514e-29,9.627121731195929e-12,3.275133455883528e-29,9.634944796251993e-12,-4.5578252967787446e-29,9.622401378658898e-12,2.799069384695149e-28,9.641367074313776e-12,7.769787614984736e-29,9.654660077306653e-12,1.0368747822862561e-27,9.637545130486409e-12,9.513455248276644e-28,9.646540659695134e-12
196304.0,4.0099070425761414e-27,9.488310921387144e-12,1.8682778722336686e-29,9.492946616985272e-12,-1.932382856001108e-28,9.49793234798846e-12,6.502260114140931e-24,9.499078656234385e-12,-1.6833662011954602e-29,9.506889644635036e-12,9.210909719767315e-29,9.494343834655358e-12,2.2340762939082183e-29,9.513292754047392e-12,-9.723047966615161e-30,9.526588908979976e-12,-1.097097728214659e-28,9.509486830176562e-12,3.3937654155234735e-29,9.518474530885384e-12
205651.0,1.6956292998812917e-26,9.542328903411923e-12,3.4200653169995384e-28,9.5469657811645e-12,1.922166187309653e-28,9.551951684965449e-12,4.687283076511378e-28,9.553095077941909e-12,3.8320085944696173e-29,9.56089508526865e-12,-3.134215879127293e-29,9.54835112839692e-12,4.777756586275704e-30,9.567282684038714e-12,-3.428444888450708e-30,9.580577244819623e-12,1.0640395020354508e-29,9.563489274317855e-12,1.8748272530162275e-30,9.572468873616038e-12
215443.0,6.386812381248936e-27,9.594498476822123e-12,3.386328277118134e-27,9.599133939242546e-12,3.809287044108777e-26,9.604117713136919e-12,6.358488072274141e-26,9.605258984019179e-12,1.9157977837010675e-28,9.613049453596687e-12,-4.678214877410521e-29,9.600512131654465e-12,8.571761161775675e-28,9.61942567195815e-12,1.6891617979864285e-29,9.632713394423626e-12,-1.1147510718007138e-28,9.615640832530749e-12,-5.247106238135699e-29,9.624611966403552e-12
225702.0,1.310611716489908e-27,9.645050996318114e-12,3.430292825458699e-27,9.64968253370397e-12,9.589147328748106e-27,9.654661951725497e-12,3.988103477764997e-27,9.655801864571633e-12,1.614325317151185e-26,9.66358417787744e-12,9.130297035138041e-27,9.651058102178967e-12,1.4289190758464204e-28,9.669952961982622e-12,1.497906195286125e-28,9.683228580441172e-12,1.7075570429013795e-27,9.666172912053273e-12,3.9559098165164715e-28,9.675134911294956e-12
236449.0,-7.817959289481342e-28,9.69422489942359e-12,2.7187805250578874e-27,9.698850167271321e-12,2.519200086387879e-27,9.703823149276591e-12,2.0192224131097655e-26,9.704962410916028e-12,2.1317480001111526e-26,9.712737842692107e-12,1.7865611298150167e-26,9.700227369270747e-12,8.320376720072075e-27,9.719102940008846e-12,8.966735017826897e-26,9.732362099159347e-12,3.098784101325458e-27,9.715324115695575e-12,1.8568823456797216e-26,9.724277244008484e-12
247708.0,-3.7402649440198904e-28,9.742247560101709e-12,4.091172464744416e-28,9.746828780244452e-12,1.3074266770877584e-28,9.751787395493105e-12,4.019495047738654e-27,9.75294639320713e-12,7.432190602606903e-27,9.760752743021341e-12,5.281106585495018e-27,9.748263354585112e-12,8.03378829569257e-28,9.767115100080527e-12,1.6221590963423335e-26,9.780105156632344e-12,2.030551693812681e-26,9.76332333418199e-12,2.499331917109889e-26,9.771689696865928e-12
259502.0,-3.4681450241269683e-28,9.789414612742117e-12,8.930214213676032e-27,9.794020878170887e-12,2.2895813121313394e-28,9.798975253313315e-12,3.502855153449124e-29,9.800115171583727e-12,1.5159016823955776e-28,9.807880365986987e-12,1.0101660949004308e-27,9.795412996498592e-12,1.5780758023902105e-27,9.8142482319603e-12,2.779221235855816e-27,9.827461010212095e-12,3.511532721287398e-27,9.810462142929284e-12,2.6165836957719025e-27,9.819395958607923e-12
271859.0,2.9217320068030154e-29,9.833425324076203e-12,1.509244397600936e-28,9.834564777959372e-12,1.6473822360893727e-28,9.838103292742777e-12,6.94499613026255e-29,9.841704649377127e-12,5.81906646251542e-28,9.852211452771899e-12,2.232171949094791e-28,9.841863982332991e-12,2.252195178829416e-28,9.852245079646525e-12,3.720853792305601e-29,9.852406931241366e-12,4.6988629074967585e-28,9.852251206206108e-12,2.858276814402139e-28,9.852092406809876e-12
284804.0,-4.1213567125851835e-30,9.882046653316433e-12,3.115202687854944e-27,9.886626575264479e-12,1.0078766850742185e-28,9.8915558326208e-12,2.211794071083524e-29,9.892698637002949e-12,5.03419652757973e-29,9.9004576273715e-12,1.3927330360615236e-29,9.888046900044826e-12,-1.0426248373088093e-29,9.906839884846939e-12,-1.0791863114238951e-29,9.919991440842034e-12,-3.305238964266747e-29,9.903035426253803e-12,3.0625552938926206e-29,9.911948864126689e-12
298365.0,-1.320399140177583e-29,9.9254246121653e-12,3.654934480729984e-29,9.926528312829514e-12,5.353836352363252e-28,9.930066433896917e-12,3.931486268893688e-30,9.933691509571493e-12,2.694729840462316e-29,9.94401658969667e-12,8.474352304361381e-30,9.93392545897294e-12,6.531342155590973e-30,9.944011777778047e-12,9.02287536846087e-30,9.944027875661647e-12,1.1902841419133998e-29,9.944019395163887e-12,1.8748600405267744e-29,9.944019933925502e-12
312572.0,-1.6375537313908996e-28,9.974107588155777e-12,9.663023105440743e-28,9.97865536729941e-12,7.392092987944714e-31,9.983554364249785e-12,5.248673541325365e-29,9.984701825287447e-12,-2.228509117702099e-29,9.992457828477361e-12,5.186479402149132e-29,9.98011448028774e-12,-1.1859446484526714e-30,9.998863828759664e-12,5.5269899812657925e-31,1.0011942422816203e-11,-1.2182672090494127e-30,9.99503206451289e-12,-1.4641637285458701e-30,1.0003924339268957e-11
327455.0,-7.914595231129738e-28,1.0017962668868137e-11,6.8753519911114765e-28,1.0019064752443174e-11,-7.73861675974479e-29,1.0022597686149709e-11,2.826137691645183e-28,1.002621745914139e-11,1.2440311233886384e-28,1.0036392572251926e-11,6.409815076479616e-29,1.0026451070462479e-11,-4.720366136612653e-29,1.0036387900645122e-11,-5.082993110051804e-30,1.0036403658762752e-11,-1.3601138653403472e-28,1.0036395337829899e-11,-5.164985339841238e-29,1.0036395904849072e-11
343047.0,8.013332972109445e-29,1.0067568280862563e-11,1.194411892668632e-26,1.0072079525748727e-11,5.503015831173165e-28,1.0076944397049842e-11,8.070120403729989e-26,1.0078097903924947e-11,4.982319668848459e-27,1.0085853657492532e-11,1.0120661561527972e-28,1.0073585581659615e-11,5.930241963636199e-29,1.009229049743216e-11,2.6465659850345445e-29,1.010528741561351e-11,3.923744007459009e-29,1.0088424684337803e-11,1.7959072798818785e-29,1.0097295291322801e-11
359381.0,4.756397981521177e-28,1.0115437146892109e-11,7.784194034383158e-27,1.011992884288774e-11,3.0419542709562485e-28,1.0124775519583912e-11,4.554735841363342e-28,1.0125932456425265e-11,1.2521563483386351e-27,1.0133688870890031e-11,2.0924481825756264e-28,1.0121460804659191e-11,1.051549771716902e-28,1.0140143454916536e-11,2.3763849501431277e-28,1.0153096898796423e-11,7.462227617101229e-29,1.0136258497241408e-11,1.4261555394117482e-29,1.0145118270701334e-11
376494.0,8.29552002133527e-28,1.0161856411289415e-11,1.1387578018369196e-24,1.0162956288437318e-11,1.0234190158383611e-27,1.0166482148434627e-11,5.626978499395408e-29,1.0170094676114966e-11,1.1677295572586117e-28,1.0180009462217137e-11,6.8819871556674e-29,1.017032782402817e-11,4.634162119171501e-29,1.0180004725088117e-11,3.8266093065807833e-29,1.018001975217366e-11,7.202150832697389e-29,1.0180011657788249e-11,4.2896299295730035e-29,1.0180012141283716e-11
394421.0,1.715717227571322e-28,1.021469726972096e-11,2.041510161056641e-28,1.0219147843853409e-11,1.7136298044955178e-28,1.0223956195410198e-11,1.1833671116980291e-28,1.0225120392220598e-11,1.647332386807454e-28,1.0232879627152817e-11,1.4850825609570348e-28,1.0220735547201825e-11,1.2408354598656075e-28,1.0239372983302892e-11,1.5219043754302852e-28,1.0252234299979192e-11,7.124016334335907e-29,1.023544523709943e-11,2.595954301568292e-29,1.0244281308518687e-11
413201.0,2.1441595750787773e-27,1.0264094135571503e-11,6.769315094649591e-27,1.0265192690825093e-11,2.1544839317822684e-27,1.0268714304435599e-11,4.167292960303384e-28,1.0272322480893677e-11,5.788909508489696e-28,1.0282046368908101e-11,8.76627259235291e-29,1.0272555346612536e-11,1.0709301425422355e-28,1.028204200781074e-11,2.91776208421103e-28,1.0282055972271487e-11,1.0634652695479784e-28,1.028204810313215e-11,1.5712207780199877e-28,1.0282048118725014e-11
432876.0,5.67090372698727e-28,1.0317898331234548e-11,7.017052078289964e-27,1.0318996272514299e-11,5.984548918108199e-27,1.0322515918157137e-11,8.630456975823367e-27,1.0326122079154198e-11,7.140539247636192e-27,1.0335745986573695e-11,2.822367535611655e-28,1.032635480797092e-11,5.467385601188848e-27,1.033574186531101e-11,6.185897429669243e-27,1.0335756061024601e-11,3.1909374472297603e-28,1.0335748306819028e-11,1.3719808852848105e-27,1.033574815570826e-11
453488.0,3.8096551217307034e-28,9.258287267995287e-12,2.6875632682209563e-28,9.259137743509612e-12,2.1305846432044106e-28,9.261864127329386e-12,4.3089969554824895e-29,9.264657466942102e-12,4.905739936672154e-28,9.275718585319003e-12,1.5742895707389552e-27,9.264837796926704e-12,5.423924901271988e-28,9.276092147665614e-12,1.5314100419563586e-28,9.27610931402154e-12,1.56323875824215e-29,9.276100669943419e-12,1.0555522664592986e-28,9.276100007676701e-12
475081.0,2.4987959780004077e-27,8.870008943854762e-12,2.686135480705181e-27,8.870509657148087e-12,1.0219754836688293e-27,8.872114767799628e-12,9.27452283196989e-28,8.87375936045966e-12,4.470305009141334e-30,8.880271459749623e-12,1.0835363550902594e-28,8.873865465049221e-12,1.8206413234422538e-28,8.883034001128245e-12,1.1968317341385288e-28,8.887818036916754e-12,4.5880331707365153e-29,8.882219860973386e-12,5.383618785999678e-29,8.887802328812428e-12
497702.0,2.5181189002928447e-28,7.987827072519928e-12,1.0584407978349548e-25,7.991809899163624e-12,3.3397791614191195e-26,7.995766866192215e-12,5.120847022181983e-28,7.995796274309953e-12,5.833500611041669e-28,7.99863341120842e-12,1.0723812604982384e-27,7.989347909178971e-12,2.5988539285389107e-27,7.99899449102226e-12,2.2102936027970834e-28,8.008952308256104e-12,7.670491778806866e-28,7.99977169491391e-12,3.3469985087256036e-28,8.004381997845877e-12
521401.0,9.44235101977537e-28,8.03456464414871e-12,6.661598767571097e-25,8.035064675159464e-12,3.6395307690913856e-27,8.036667597595847e-12,2.608081296910964e-27,8.038309949198474e-12,5.07778835231415e-27,8.044813175015244e-12,4.013568887103122e-27,8.038415896980255e-12,4.1966272891794936e-27,8.047571842294591e-12,2.26794455110697e-27,8.052146174456529e-12,2.374494423044057e-27,8.046758867470073e-12,2.4395766933550116e-28,8.052127599696532e-12
546228.0,1.3720173962128158e-28,7.387066240660692e-12,4.0715970989793497e-25,7.390885657534567e-12,6.6702053367183615e-25,7.394556306363277e-12,1.3426640234929158e-25,7.394222175510081e-12,5.810508091967597e-27,7.395477049962294e-12,1.6556701077307947e-25,7.387139033913644e-12,1.6363811738072658e-27,7.393883486393796e-12,6.656042344921848e-27,7.402868684867535e-12,8.783704221190082e-28,7.396152345406513e-12,1.108830002771392e-27,7.399392277996328e-12
572237.0,3.232025257734054e-28,7.32630636936933e-12,4.684749357165602e-28,7.326613120475879e-12,2.1534686142730885e-24,7.327596443977399e-12,3.0419672126880925e-26,7.328603980841076e-12,6.892630192567226e-27,7.332593475577449e-12,2.045449359075565e-26,7.328668943786589e-12,6.2100467644205785e-27,7.334285418899915e-12,5.525758440325126e-28,7.343683548942746e-12,3.09560563526215e-26,7.3337870281833e-12,8.019057852133722e-29,7.338686588359892e-12
599484.0,1.823476558267409e-26,5.271651760446761e-12,2.282237634341003e-26,5.275341817528624e-12,5.32011532165784e-25,5.278808474580898e-12,1.1587352154891156e-25,5.278254121847009e-12,2.4322826222578267e-25,5.278530599558815e-12,1.7676958348591624e-25,5.270838799400945e-12,3.235385823632156e-27,5.275748544867589e-12,5.630908502905729e-27,5.284076122010322e-12,3.687568379479224e-27,5.278918188977958e-12,1.2552757522624263e-25,5.281298121797759e-12
628029.0,8.043212856408245e-24,5.3066435493385884e-12,4.032685857804764e-26,5.306830566164817e-12,2.2790845775154072e-26,5.3074300901607765e-12,7.427645239215235e-26,5.308044335623065e-12,6.761044449155849e-26,5.310476643165665e-12,4.647764716544713e-25,5.308083989005012e-12,1.3472645535962103e-26,5.311508471376961e-12,9.854791541084861e-26,5.318334401209129e-12,8.281636180815562e-27,5.311204505023178e-12,1.0889392660498167e-26,5.314191606397889e-12
657933.0,8.243837037038391e-25,5.2379226380958724e-12,2.574654780709093e-27,5.241559585611916e-12,4.309479109802696e-26,5.24497831153624e-12,1.4233550929107433e-25,5.2444373812287285e-12,1.7980621759239064e-26,5.244728914093357e-12,1.3535369535589619e-26,5.237142031640169e-12,2.5915078496115216e-27,5.24201639811799e-12,6.326574985380269e-27,5.250228098769001e-12,2.3338693556240586e-27,5.2451183865035936e-12,3.1617450831061493e-27,5.247484984219021e-12
689261.0,8.298908033574824e-24,5.279165301026217e-12,2.9296781696961243e-26,5.2793523167624914e-12,5.7687101453743055e-25,5.279951836848985e-12,3.1473538869677447e-25,5.280566075108374e-12,5.939561146105672e-25,5.282998369208676e-12,6.953064715600147e-25,5.2806057355427425e-12,2.1610941490769026e-25,5.284030191472203e-12,7.983731386979585e-26,5.2908561067553895e-12,1.1010804785944525e-24,5.283726227565915e-12,1.4810701467038275e-25,5.286713308560927e-12
722081.0,2.404250773090937e-25,5.115387811806251e-12,6.503794198898941e-27,5.118970184728488e-12,6.172898326682319e-25,5.1223393883380885e-12,5.432045440042286e-25,5.121812463502613e-12,6.192490255473002e-26,5.12212272028275e-12,1.7348025585620664e-26,5.1146415000056034e-12,2.1245595658195558e-26,5.1194829292627795e-12,7.502624175554678e-27,5.127580732286678e-12,5.7464095250939626e-27,5.122514060881179e-12,1.776156896699927e-26,5.124863729757062e-12
756463.0,1.3651395078603354e-26,5.1691142685952076e-12,1.6530847366500644e-25,5.172668839719189e-12,7.077544996699172e-25,5.176013051529835e-12,3.751259508204667e-25,5.175492988514153e-12,7.272334398202187e-25,5.175813185216379e-12,2.035020439486516e-25,5.168385747316065e-12,5.734646910847514e-25,5.173210312878171e-12,6.286960204584967e-25,5.1812500422031115e-12,7.844320136097396e-26,5.176205017104238e-12,2.6673899845950225e-25,5.178547244777667e-12
792483.0,1.1192825753880221e-26,5.226497738084426e-12,5.700353881220882e-26,5.230023413072972e-12,6.021891111368988e-26,5.233342691757043e-12,2.866856473745694e-25,5.232829801692564e-12,2.284265059017993e-25,5.233160226862334e-12,1.7154889141899885e-26,5.22578677881938e-12,6.494387945494973e-25,5.230596489166188e-12,1.9221063872427004e-26,5.238575492396233e-12,2.6508087798130814e-25,5.233552338617775e-12,6.143633799089346e-26,5.23588631650952e-12
830218.0,4.212942981879638e-25,5.2857656828200536e-12,2.610828996985366e-26,5.2859526977230966e-12,6.618920514298004e-25,5.286552215873065e-12,1.641487896823577e-25,5.2871664511513905e-12,7.191781949758782e-25,5.289598734045553e-12,2.0782287615667955e-25,5.287206095398269e-12,1.2621703955981625e-25,5.290630511543474e-12,3.318392412729271e-26,5.297456463786846e-12,4.3740504518088625e-25,5.290326570541594e-12,1.8878002514220557e-25,5.293313286120055e-12
869749.0,7.876486446869952e-25,5.254953409308808e-12,2.7979687750121114e-26,5.255140424410492e-12,6.766209216186119e-25,5.255739942183894e-12,3.7499675255459766e-25,5.256354177951719e-12,2.503732443271917e-24,5.258786447966283e-12,9.915134090910757e-26,5.256393834696361e-12,2.94579464673989e-25,5.259818266538221e-12,2.0292525063822535e-25,5.266644107649487e-12,1.9520519617011252e-25,5.259514302466454e-12,6.301537021234511e-26,5.262501362264028e-12
